-1.021851,-1.744778,-0.260824,-0.261193,1.000000
-0.294844,-0.819166,0.250967,0.133226,1.000000
-0.173676,-0.124957,0.250967,0.001753,1.000000
-0.173676,-0.356360,0.250967,0.133226,1.000000
0.432164,-0.356360,0.307833,0.133226,1.000000
-0.900683,-1.281972,-0.431421,-0.129720,1.000000
-0.173676,-0.587763,0.194102,0.133226,1.000000
0.553332,0.569251,1.274550,1.710901,2.000000
-0.052507,-0.819166,0.762759,0.922063,2.000000
1.522675,-0.124957,1.217685,1.185009,2.000000
0.553332,-0.356360,1.047087,0.790590,2.000000
0.795668,-0.124957,1.160819,1.316482,2.000000
2.128515,-0.124957,1.615745,1.185009,2.000000
-1.143019,-1.281972,0.421565,0.659117,2.000000
1.765011,-0.356360,1.445148,0.790590,2.000000
1.038003,-1.281972,1.160819,0.790590,2.000000
1.643843,1.263460,1.331416,1.710901,2.000000
0.795668,0.337849,0.762759,1.053536,2.000000
0.674500,-0.819166,0.876490,0.922063,2.000000
1.159172,-0.124957,0.990222,1.185009,2.000000
-0.173676,-1.281972,0.705893,1.053536,2.000000
-0.052507,-0.587763,0.762759,1.579428,2.000000
0.674500,0.337849,0.876490,1.447955,2.000000
0.795668,-0.124957,0.990222,0.790590,2.000000
2.249682,1.726266,1.672610,1.316482,2.000000
2.249682,-1.050569,1.786342,1.447955,2.000000
0.189828,-1.976181,0.705893,0.396171,2.000000
1.280339,0.337849,1.103953,1.447955,2.000000
-0.294844,-0.587763,0.649028,1.053536,2.000000
2.249682,-0.587763,1.672610,1.053536,2.000000
0.553332,-0.819166,0.649028,0.790590,2.000000
1.038003,0.569251,1.103953,1.185009,2.000000
1.643843,0.337849,1.274550,0.790590,2.000000
0.432164,-0.587763,0.592162,0.790590,2.000000
0.310996,-0.124957,0.649028,0.790590,2.000000
0.674500,-0.587763,1.047087,1.185009,2.000000
1.643843,-0.124957,1.160819,0.527644,2.000000
1.886179,-0.587763,1.331416,0.922063,2.000000
2.492018,1.726266,1.502013,1.053536,2.000000
0.674500,-0.587763,1.047087,1.316482,2.000000
0.553332,-0.587763,0.762759,0.396171,2.000000
0.310996,-1.050569,1.047087,0.264699,2.000000
2.249682,-0.124957,1.331416,1.447955,2.000000
0.553332,0.800655,1.047087,1.579428,2.000000
0.674500,0.106445,0.990222,0.790590,2.000000
0.189828,-0.124957,0.592162,0.790590,2.000000
1.280339,0.106445,0.933356,1.185009,2.000000
1.038003,0.106445,1.047087,1.579428,2.000000
1.280339,0.106445,0.762759,1.447955,2.000000
-0.052507,-0.819166,0.762759,0.922063,2.000000
1.159172,0.337849,1.217685,1.447955,2.000000
1.038003,0.569251,1.103953,1.710901,2.000000
1.038003,-0.124957,0.819624,1.447955,2.000000
0.553332,-1.281972,0.705893,0.922063,2.000000
0.795668,-0.124957,0.819624,1.053536,2.000000
0.432164,0.800655,0.933356,1.447955,2.000000
0.068660,-0.124957,0.762759,0.790590,2.000000
